2023-11-09 21:00:00.0720–TRACE–2023/11/09 21:00:00:0719| 1|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:31:38.5440–TRACE–2023/11/09 21:31:38:5440| 0|  COM5| S | CommandID     11| FA52020101
2023-11-09 21:31:38.5586–TRACE–2023/11/09 21:31:38:5586| 0|  COM5| R | CommandID     11| FA0203640D0A
2023-11-09 21:31:38.6506–TRACE–2023/11/09 21:31:38:6506| 0|  COM5| S | CommandID     12| FA52030101
2023-11-09 21:31:38.6673–TRACE–2023/11/09 21:31:38:6672| 0|  COM5| R | CommandID     12| FA0303640D0A
2023-11-09 21:31:38.7618–TRACE–2023/11/09 21:31:38:7618| 0|  COM5| S | CommandID     13| FA52010402
2023-11-09 21:31:38.7749–TRACE–2023/11/09 21:31:38:7749| 0|  COM5| R | CommandID     13| FA010400850D0A
2023-11-09 21:31:38.8733–TRACE–2023/11/09 21:31:38:8732| 0|  COM5| S | CommandID     14| FA52020402
2023-11-09 21:31:38.8843–TRACE–2023/11/09 21:31:38:8843| 0|  COM5| R | CommandID     14| FA020400870D0A
2023-11-09 21:31:38.9824–TRACE–2023/11/09 21:31:38:9824| 0|  COM5| S | CommandID     15| FA52030402
2023-11-09 21:31:38.9949–TRACE–2023/11/09 21:31:38:9949| 0|  COM5| R | CommandID     15| FA030400870D0A
2023-11-09 21:31:39.0917–TRACE–2023/11/09 21:31:39:0917| 0|  COM5| S | CommandID     16| FA52010403
2023-11-09 21:31:39.1069–TRACE–2023/11/09 21:31:39:1068| 0|  COM5| R | CommandID     16| FA01054157550D0A
2023-11-09 21:31:39.2014–TRACE–2023/11/09 21:31:39:2014| 0|  COM5| S | CommandID     17| FA52020403
2023-11-09 21:31:39.2139–TRACE–2023/11/09 21:31:39:2139| 0|  COM5| R | CommandID     17| FA02054155550D0A
2023-11-09 21:31:39.3094–TRACE–2023/11/09 21:31:39:3094| 0|  COM5| S | CommandID     18| FA52030403
2023-11-09 21:31:39.3242–TRACE–2023/11/09 21:31:39:3242| 0|  COM5| R | CommandID     18| FA03054359550D0A
2023-11-09 21:31:39.4154–TRACE–2023/11/09 21:31:39:4154| 0|  COM5| S | CommandID     19| FA52010404
2023-11-09 21:31:39.4306–TRACE–2023/11/09 21:31:39:4306| 0|  COM5| R | CommandID     19| FA01034B0D0A
2023-11-09 21:31:39.5281–TRACE–2023/11/09 21:31:39:5280| 0|  COM5| S | CommandID     20| FA52020404
2023-11-09 21:31:39.5411–TRACE–2023/11/09 21:31:39:5411| 0|  COM5| R | CommandID     20| FA02034B0D0A
2023-11-09 21:31:39.6361–TRACE–2023/11/09 21:31:39:6361| 0|  COM5| S | CommandID     21| FA52030404
2023-11-09 21:31:39.6501–TRACE–2023/11/09 21:31:39:6501| 0|  COM5| R | CommandID     21| FA03034B0D0A
2023-11-09 21:31:39.7459–TRACE–2023/11/09 21:31:39:7459| 0|  COM5| S | CommandID     22| FA52010405
2023-11-09 21:31:39.7594–TRACE–2023/11/09 21:31:39:7594| 0|  COM5| R | CommandID     22| FA01043E1B0D0A
2023-11-09 21:31:39.8560–TRACE–2023/11/09 21:31:39:8560| 0|  COM5| S | CommandID     23| FA52020405
2023-11-09 21:31:39.8696–TRACE–2023/11/09 21:31:39:8696| 0|  COM5| R | CommandID     23| FA0204140A0D0A
2023-11-09 21:31:39.9686–TRACE–2023/11/09 21:31:39:9686| 0|  COM5| S | CommandID     24| FA52030405
2023-11-09 21:31:39.9961–TRACE–2023/11/09 21:31:39:9961| 0|  COM5| R | CommandID     24| FA0304171F0D0A
2023-11-09 21:31:40.0776–TRACE–2023/11/09 21:31:40:0776| 0|  COM5| S | CommandID     25| FA52010501
2023-11-09 21:31:40.1046–TRACE–2023/11/09 21:31:40:1046| 0|  COM5| R | CommandID     25| FA010401480D0A
2023-11-09 21:31:40.1847–TRACE–2023/11/09 21:31:40:1847| 0|  COM5| S | CommandID     26| FA52030501
2023-11-09 21:31:40.1979–TRACE–2023/11/09 21:31:40:1979| 0|  COM5| R | CommandID     26| FA030401540D0A
2023-11-09 21:31:40.2937–TRACE–2023/11/09 21:31:40:2937| 0|  COM5| S | CommandID     27| FA52020501
2023-11-09 21:31:40.3062–TRACE–2023/11/09 21:31:40:3062| 0|  COM5| R | CommandID     27| FA020401300D0A
2023-11-09 21:31:40.7948–TRACE–2023/11/09 21:31:40:7948| 0|  COM5| S | CommandID     28| FA52010405
2023-11-09 21:31:40.8066–TRACE–2023/11/09 21:31:40:8066| 0|  COM5| R | CommandID     28| FA0104233E0D0A
2023-11-09 21:31:40.9046–TRACE–2023/11/09 21:31:40:9046| 0|  COM5| S | CommandID     29| FA52020405
2023-11-09 21:31:40.9157–TRACE–2023/11/09 21:31:40:9156| 0|  COM5| R | CommandID     29| FA0204460D0D0A
2023-11-09 21:31:41.0145–TRACE–2023/11/09 21:31:41:0145| 0|  COM5| S | CommandID     30| FA52030405
2023-11-09 21:31:41.0418–TRACE–2023/11/09 21:31:41:0418| 0|  COM5| R | CommandID     30| FA0304311F0D0A
2023-11-09 21:31:41.1246–TRACE–2023/11/09 21:31:41:1246| 0|  COM5| S | CommandID     31| FA52010501
2023-11-09 21:31:41.1499–TRACE–2023/11/09 21:31:41:1498| 0|  COM5| R | CommandID     31| FA010401300D0A
2023-11-09 21:31:41.2368–TRACE–2023/11/09 21:31:41:2368| 0|  COM5| S | CommandID     32| FA52030501
2023-11-09 21:31:41.2605–TRACE–2023/11/09 21:31:41:2605| 0|  COM5| R | CommandID     32| FA030401580D0A
2023-11-09 21:31:41.3496–TRACE–2023/11/09 21:31:41:3496| 0|  COM5| S | CommandID     33| FA52020501
2023-11-09 21:31:41.3730–TRACE–2023/11/09 21:31:41:3729| 0|  COM5| R | CommandID     33| FA020405380D0A
2023-11-09 21:31:41.8599–TRACE–2023/11/09 21:31:41:8599| 0|  COM5| S | CommandID     34| FA52010405
2023-11-09 21:31:41.8848–TRACE–2023/11/09 21:31:41:8848| 0|  COM5| R | CommandID     34| FA0104282C0D0A
2023-11-09 21:31:41.9704–TRACE–2023/11/09 21:31:41:9704| 0|  COM5| S | CommandID     35| FA52020405
2023-11-09 21:31:41.9967–TRACE–2023/11/09 21:31:41:9967| 0|  COM5| R | CommandID     35| FA020430260D0A
2023-11-09 21:31:42.0722–TRACE–2023/11/09 21:31:42:0722| 0|  COM5| S | CommandID     36| FA52030405
2023-11-09 21:31:42.0877–TRACE–2023/11/09 21:31:42:0877| 0|  COM5| R | CommandID     36| FA0304263A0D0A
2023-11-09 21:31:42.1825–TRACE–2023/11/09 21:31:42:1825| 0|  COM5| S | CommandID     37| FA52010501
2023-11-09 21:31:42.1968–TRACE–2023/11/09 21:31:42:1968| 0|  COM5| R | CommandID     37| FA010401340D0A
2023-11-09 21:31:42.2946–TRACE–2023/11/09 21:31:42:2945| 0|  COM5| S | CommandID     38| FA52030501
2023-11-09 21:31:42.3063–TRACE–2023/11/09 21:31:42:3062| 0|  COM5| R | CommandID     38| FA030401480D0A
2023-11-09 21:31:42.4021–TRACE–2023/11/09 21:31:42:4021| 0|  COM5| S | CommandID     39| FA52020501
2023-11-09 21:31:42.4362–TRACE–2023/11/09 21:31:42:4362| 0|  COM5| R | CommandID     39| FA0204013C0D0A
2023-11-09 21:31:42.9049–TRACE–2023/11/09 21:31:42:9048| 0|  COM5| S | CommandID     40| FA52010405
2023-11-09 21:31:42.9172–TRACE–2023/11/09 21:31:42:9172| 0|  COM5| R | CommandID     40| FA01040E230D0A
2023-11-09 21:31:43.0133–TRACE–2023/11/09 21:31:43:0133| 0|  COM5| S | CommandID     41| FA52020405
2023-11-09 21:31:43.0253–TRACE–2023/11/09 21:31:43:0253| 0|  COM5| R | CommandID     41| FA0204483B0D0A
2023-11-09 21:31:43.1274–TRACE–2023/11/09 21:31:43:1274| 0|  COM5| S | CommandID     42| FA52030405
2023-11-09 21:31:43.1543–TRACE–2023/11/09 21:31:43:1543| 0|  COM5| R | CommandID     42| FA030416370D0A
2023-11-09 21:31:43.2365–TRACE–2023/11/09 21:31:43:2365| 0|  COM5| S | CommandID     43| FA52010501
2023-11-09 21:31:43.2627–TRACE–2023/11/09 21:31:43:2627| 0|  COM5| R | CommandID     43| FA010401240D0A
2023-11-09 21:31:43.3436–TRACE–2023/11/09 21:31:43:3436| 0|  COM5| S | CommandID     44| FA52030501
2023-11-09 21:31:43.3718–TRACE–2023/11/09 21:31:43:3718| 0|  COM5| R | CommandID     44| FA030401180D0A
2023-11-09 21:31:43.4565–TRACE–2023/11/09 21:31:43:4565| 0|  COM5| S | CommandID     45| FA52020501
2023-11-09 21:31:43.4820–TRACE–2023/11/09 21:31:43:4820| 0|  COM5| R | CommandID     45| FA020401480D0A
2023-11-09 21:31:43.9672–TRACE–2023/11/09 21:31:43:9672| 0|  COM5| S | CommandID     46| FA52010405
2023-11-09 21:31:43.9969–TRACE–2023/11/09 21:31:43:9969| 0|  COM5| R | CommandID     46| FA01041D100D0A
2023-11-09 21:31:44.0796–TRACE–2023/11/09 21:31:44:0796| 0|  COM5| S | CommandID     47| FA52020405
2023-11-09 21:31:44.1066–TRACE–2023/11/09 21:31:44:1066| 0|  COM5| R | CommandID     47| FA02044B0B0D0A
2023-11-09 21:31:44.1865–TRACE–2023/11/09 21:31:44:1864| 0|  COM5| S | CommandID     48| FA52030405
2023-11-09 21:31:44.1992–TRACE–2023/11/09 21:31:44:1992| 0|  COM5| R | CommandID     48| FA030428350D0A
2023-11-09 21:31:44.2938–TRACE–2023/11/09 21:31:44:2937| 0|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:31:44.3056–TRACE–2023/11/09 21:31:44:3055| 0|  COM5| R | CommandID     49| FA010401380D0A
2023-11-09 21:31:44.4035–TRACE–2023/11/09 21:31:44:4035| 0|  COM5| S | CommandID     50| FA52030501
2023-11-09 21:31:44.4160–TRACE–2023/11/09 21:31:44:4160| 0|  COM5| R | CommandID     50| FA030401400D0A
2023-11-09 21:31:44.5140–TRACE–2023/11/09 21:31:44:5140| 0|  COM5| S | CommandID     51| FA52020501
2023-11-09 21:31:44.5257–TRACE–2023/11/09 21:31:44:5256| 0|  COM5| R | CommandID     51| FA020401400D0A
2023-11-09 21:31:45.0267–TRACE–2023/11/09 21:31:45:0267| 0|  COM5| S | CommandID     52| FA52010405
2023-11-09 21:31:45.0403–TRACE–2023/11/09 21:31:45:0403| 0|  COM5| R | CommandID     52| FA01044A360D0A
2023-11-09 21:31:45.1347–TRACE–2023/11/09 21:31:45:1346| 0|  COM5| S | CommandID     53| FA52020405
2023-11-09 21:31:45.1516–TRACE–2023/11/09 21:31:45:1516| 0|  COM5| R | CommandID     53| FA020435230D0A
2023-11-09 21:31:45.2441–TRACE–2023/11/09 21:31:45:2440| 0|  COM5| S | CommandID     54| FA52030405
2023-11-09 21:31:45.2612–TRACE–2023/11/09 21:31:45:2612| 0|  COM5| R | CommandID     54| FA0304182A0D0A
2023-11-09 21:31:45.3563–TRACE–2023/11/09 21:31:45:3563| 0|  COM5| S | CommandID     55| FA52010501
2023-11-09 21:31:45.3700–TRACE–2023/11/09 21:31:45:3700| 0|  COM5| R | CommandID     55| FA010401580D0A
2023-11-09 21:31:45.4645–TRACE–2023/11/09 21:31:45:4644| 0|  COM5| S | CommandID     56| FA52030501
2023-11-09 21:31:45.4798–TRACE–2023/11/09 21:31:45:4798| 0|  COM5| R | CommandID     56| FA030401380D0A
2023-11-09 21:31:45.5764–TRACE–2023/11/09 21:31:45:5763| 0|  COM5| S | CommandID     57| FA52020501
2023-11-09 21:31:45.5888–TRACE–2023/11/09 21:31:45:5888| 0|  COM5| R | CommandID     57| FA020401140D0A
2023-11-09 21:31:46.0885–TRACE–2023/11/09 21:31:46:0885| 0|  COM5| S | CommandID     58| FA52010405
2023-11-09 21:31:46.1044–TRACE–2023/11/09 21:31:46:1044| 0|  COM5| R | CommandID     58| FA010435100D0A
2023-11-09 21:31:46.1991–TRACE–2023/11/09 21:31:46:1991| 0|  COM5| S | CommandID     59| FA52020405
2023-11-09 21:31:46.2145–TRACE–2023/11/09 21:31:46:2145| 0|  COM5| R | CommandID     59| FA020426390D0A
2023-11-09 21:31:46.2994–TRACE–2023/11/09 21:31:46:2994| 0|  COM5| S | CommandID     60| FA52030405
2023-11-09 21:31:46.3219–TRACE–2023/11/09 21:31:46:3219| 0|  COM5| R | CommandID     60| FA030444190D0A
2023-11-09 21:31:46.4131–TRACE–2023/11/09 21:31:46:4131| 0|  COM5| S | CommandID     61| FA52010501
2023-11-09 21:31:46.4364–TRACE–2023/11/09 21:31:46:4363| 0|  COM5| R | CommandID     61| FA010401080D0A
2023-11-09 21:31:46.5219–TRACE–2023/11/09 21:31:46:5219| 0|  COM5| S | CommandID     62| FA52030501
2023-11-09 21:31:46.5428–TRACE–2023/11/09 21:31:46:5428| 0|  COM5| R | CommandID     62| FA030401340D0A
2023-11-09 21:31:46.6353–TRACE–2023/11/09 21:31:46:6353| 0|  COM5| S | CommandID     63| FA52020501
2023-11-09 21:31:46.6499–TRACE–2023/11/09 21:31:46:6499| 0|  COM5| R | CommandID     63| FA0204015C0D0A
2023-11-09 21:31:47.1393–TRACE–2023/11/09 21:31:47:1393| 0|  COM5| S | CommandID     64| FA52010405
2023-11-09 21:31:47.1655–TRACE–2023/11/09 21:31:47:1655| 0|  COM5| R | CommandID     64| FA010432300D0A
2023-11-09 21:31:47.2521–TRACE–2023/11/09 21:31:47:2521| 0|  COM5| S | CommandID     65| FA52020405
2023-11-09 21:31:47.2761–TRACE–2023/11/09 21:31:47:2761| 0|  COM5| R | CommandID     65| FA02043B0C0D0A
2023-11-09 21:31:47.3551–TRACE–2023/11/09 21:31:47:3551| 0|  COM5| S | CommandID     66| FA52030405
2023-11-09 21:31:47.3696–TRACE–2023/11/09 21:31:47:3696| 0|  COM5| R | CommandID     66| FA030416500D0A
2023-11-09 21:31:47.4684–TRACE–2023/11/09 21:31:47:4683| 0|  COM5| S | CommandID     67| FA52010501
2023-11-09 21:31:47.4948–TRACE–2023/11/09 21:31:47:4947| 0|  COM5| R | CommandID     67| FA0104014C0D0A
2023-11-09 21:31:47.5783–TRACE–2023/11/09 21:31:47:5783| 0|  COM5| S | CommandID     68| FA52030501
2023-11-09 21:31:47.6046–TRACE–2023/11/09 21:31:47:6046| 0|  COM5| R | CommandID     68| FA030401300D0A
2023-11-09 21:31:47.6881–TRACE–2023/11/09 21:31:47:6881| 0|  COM5| S | CommandID     69| FA52020501
2023-11-09 21:31:47.7134–TRACE–2023/11/09 21:31:47:7134| 0|  COM5| R | CommandID     69| FA020401000D0A
2023-11-09 21:31:48.1969–TRACE–2023/11/09 21:31:48:1969| 0|  COM5| S | CommandID     70| FA52010405
2023-11-09 21:31:48.2145–TRACE–2023/11/09 21:31:48:2144| 0|  COM5| R | CommandID     70| FA010411460D0A
2023-11-09 21:31:48.3056–TRACE–2023/11/09 21:31:48:3055| 0|  COM5| S | CommandID     71| FA52020405
2023-11-09 21:31:48.3227–TRACE–2023/11/09 21:31:48:3227| 0|  COM5| R | CommandID     71| FA02043F4B0D0A
2023-11-09 21:31:48.4085–TRACE–2023/11/09 21:31:48:4085| 0|  COM5| S | CommandID     72| FA52030405
2023-11-09 21:31:48.4316–TRACE–2023/11/09 21:31:48:4316| 0|  COM5| R | CommandID     72| FA030413220D0A
2023-11-09 21:31:48.5210–TRACE–2023/11/09 21:31:48:5210| 0|  COM5| S | CommandID     73| FA52010501
2023-11-09 21:31:48.5434–TRACE–2023/11/09 21:31:48:5433| 0|  COM5| R | CommandID     73| FA010401480D0A
2023-11-09 21:31:48.6339–TRACE–2023/11/09 21:31:48:6339| 0|  COM5| S | CommandID     74| FA52030501
2023-11-09 21:31:48.6496–TRACE–2023/11/09 21:31:48:6496| 0|  COM5| R | CommandID     74| FA030401240D0A
2023-11-09 21:31:48.7440–TRACE–2023/11/09 21:31:48:7439| 0|  COM5| S | CommandID     75| FA52020501
2023-11-09 21:31:48.7607–TRACE–2023/11/09 21:31:48:7607| 0|  COM5| R | CommandID     75| FA0204015C0D0A
2023-11-09 21:31:49.2595–TRACE–2023/11/09 21:31:49:2595| 0|  COM5| S | CommandID     76| FA52010405
2023-11-09 21:31:49.2758–TRACE–2023/11/09 21:31:49:2758| 0|  COM5| R | CommandID     76| FA01044A290D0A
2023-11-09 21:31:49.3726–TRACE–2023/11/09 21:31:49:3725| 0|  COM5| S | CommandID     77| FA52020405
2023-11-09 21:31:49.3850–TRACE–2023/11/09 21:31:49:3850| 0|  COM5| R | CommandID     77| FA0204114D0D0A
2023-11-09 21:31:49.4813–TRACE–2023/11/09 21:31:49:4813| 0|  COM5| S | CommandID     78| FA52030405
2023-11-09 21:31:49.4954–TRACE–2023/11/09 21:31:49:4954| 0|  COM5| R | CommandID     78| FA03044B190D0A
2023-11-09 21:31:49.5916–TRACE–2023/11/09 21:31:49:5916| 0|  COM5| S | CommandID     79| FA52010501
2023-11-09 21:31:49.6039–TRACE–2023/11/09 21:31:49:6039| 0|  COM5| R | CommandID     79| FA0104010C0D0A
2023-11-09 21:31:49.6990–TRACE–2023/11/09 21:31:49:6990| 0|  COM5| S | CommandID     80| FA52030501
2023-11-09 21:31:49.7134–TRACE–2023/11/09 21:31:49:7134| 0|  COM5| R | CommandID     80| FA030401240D0A
2023-11-09 21:31:49.8080–TRACE–2023/11/09 21:31:49:8080| 0|  COM5| S | CommandID     81| FA52020501
2023-11-09 21:31:49.8222–TRACE–2023/11/09 21:31:49:8222| 0|  COM5| R | CommandID     81| FA020401000D0A
2023-11-09 21:31:50.3133–TRACE–2023/11/09 21:31:50:3133| 0|  COM5| S | CommandID     82| FA52010405
2023-11-09 21:31:50.3383–TRACE–2023/11/09 21:31:50:3383| 0|  COM5| R | CommandID     82| FA0104362D0D0A
2023-11-09 21:31:50.4153–TRACE–2023/11/09 21:31:50:4153| 0|  COM5| S | CommandID     83| FA52020405
2023-11-09 21:31:50.4317–TRACE–2023/11/09 21:31:50:4317| 0|  COM5| R | CommandID     83| FA0204160B0D0A
2023-11-09 21:31:50.5280–TRACE–2023/11/09 21:31:50:5280| 0|  COM5| S | CommandID     84| FA52030405
2023-11-09 21:31:50.5417–TRACE–2023/11/09 21:31:50:5417| 0|  COM5| R | CommandID     84| FA030441410D0A
2023-11-09 21:31:50.6389–TRACE–2023/11/09 21:31:50:6389| 0|  COM5| S | CommandID     85| FA52010501
2023-11-09 21:31:50.6671–TRACE–2023/11/09 21:31:50:6670| 0|  COM5| R | CommandID     85| FA010405440D0A
2023-11-09 21:31:50.7453–TRACE–2023/11/09 21:31:50:7453| 0|  COM5| S | CommandID     86| FA52030501
2023-11-09 21:31:50.7608–TRACE–2023/11/09 21:31:50:7608| 0|  COM5| R | CommandID     86| FA0304013C0D0A
2023-11-09 21:31:50.8546–TRACE–2023/11/09 21:31:50:8546| 0|  COM5| S | CommandID     87| FA52020501
2023-11-09 21:31:50.8702–TRACE–2023/11/09 21:31:50:8702| 0|  COM5| R | CommandID     87| FA0204012C0D0A
2023-11-09 21:31:51.3553–TRACE–2023/11/09 21:31:51:3553| 0|  COM5| S | CommandID     88| FA52010405
2023-11-09 21:31:51.3697–TRACE–2023/11/09 21:31:51:3697| 0|  COM5| R | CommandID     88| FA010430210D0A
2023-11-09 21:31:51.4685–TRACE–2023/11/09 21:31:51:4685| 0|  COM5| S | CommandID     89| FA52020405
2023-11-09 21:31:51.4964–TRACE–2023/11/09 21:31:51:4964| 0|  COM5| R | CommandID     89| FA0204351A0D0A
2023-11-09 21:31:51.5762–TRACE–2023/11/09 21:31:51:5762| 0|  COM5| S | CommandID     90| FA52030405
2023-11-09 21:31:51.6046–TRACE–2023/11/09 21:31:51:6045| 0|  COM5| R | CommandID     90| FA0304394A0D0A
2023-11-09 21:31:51.6883–TRACE–2023/11/09 21:31:51:6883| 0|  COM5| S | CommandID     91| FA52010501
2023-11-09 21:31:51.7157–TRACE–2023/11/09 21:31:51:7157| 0|  COM5| R | CommandID     91| FA010401240D0A
2023-11-09 21:31:51.7917–TRACE–2023/11/09 21:31:51:7917| 0|  COM5| S | CommandID     92| FA52030501
2023-11-09 21:31:51.8073–TRACE–2023/11/09 21:31:51:8073| 0|  COM5| R | CommandID     92| FA030401000D0A
2023-11-09 21:31:51.9018–TRACE–2023/11/09 21:31:51:9018| 0|  COM5| S | CommandID     93| FA52020501
2023-11-09 21:31:51.9357–TRACE–2023/11/09 21:31:51:9357| 0|  COM5| R | CommandID     93| FA0204013C0D0A
2023-11-09 21:31:52.4085–TRACE–2023/11/09 21:31:52:4085| 0|  COM5| S | CommandID     94| FA52010405
2023-11-09 21:31:52.4374–TRACE–2023/11/09 21:31:52:4374| 0|  COM5| R | CommandID     94| FA0104140A0D0A
2023-11-09 21:31:52.5086–TRACE–2023/11/09 21:31:52:5086| 0|  COM5| S | CommandID     95| FA52020405
2023-11-09 21:31:52.5268–TRACE–2023/11/09 21:31:52:5268| 0|  COM5| R | CommandID     95| FA02040F0E0D0A
2023-11-09 21:31:52.6202–TRACE–2023/11/09 21:31:52:6202| 0|  COM5| S | CommandID     96| FA52030405
2023-11-09 21:31:52.6344–TRACE–2023/11/09 21:31:52:6343| 0|  COM5| R | CommandID     96| FA03044A220D0A
2023-11-09 21:31:52.7327–TRACE–2023/11/09 21:31:52:7327| 0|  COM5| S | CommandID     97| FA52010501
2023-11-09 21:31:52.7615–TRACE–2023/11/09 21:31:52:7615| 0|  COM5| R | CommandID     97| FA010401140D0A
2023-11-09 21:31:52.8444–TRACE–2023/11/09 21:31:52:8444| 0|  COM5| S | CommandID     98| FA52030501
2023-11-09 21:31:52.8783–TRACE–2023/11/09 21:31:52:8783| 0|  COM5| R | CommandID     98| FA0304010C0D0A
2023-11-09 21:31:52.9483–TRACE–2023/11/09 21:31:52:9483| 0|  COM5| S | CommandID     99| FA52020501
2023-11-09 21:31:52.9636–TRACE–2023/11/09 21:31:52:9636| 0|  COM5| R | CommandID     99| FA020401440D0A
2023-11-09 21:31:53.4642–TRACE–2023/11/09 21:31:53:4642| 0|  COM5| S | CommandID    100| FA52010405
2023-11-09 21:31:53.4785–TRACE–2023/11/09 21:31:53:4785| 0|  COM5| R | CommandID    100| FA01044E4C0D0A
2023-11-09 21:31:53.5721–TRACE–2023/11/09 21:31:53:5721| 0|  COM5| S | CommandID    101| FA52020405
2023-11-09 21:31:53.5884–TRACE–2023/11/09 21:31:53:5884| 0|  COM5| R | CommandID    101| FA020428360D0A
2023-11-09 21:31:53.6824–TRACE–2023/11/09 21:31:53:6824| 0|  COM5| S | CommandID    102| FA52030405
2023-11-09 21:31:53.6976–TRACE–2023/11/09 21:31:53:6976| 0|  COM5| R | CommandID    102| FA03044B350D0A
2023-11-09 21:31:53.7924–TRACE–2023/11/09 21:31:53:7924| 0|  COM5| S | CommandID    103| FA52010501
2023-11-09 21:31:53.8237–TRACE–2023/11/09 21:31:53:8237| 0|  COM5| R | CommandID    103| FA010401280D0A
2023-11-09 21:31:53.9023–TRACE–2023/11/09 21:31:53:9023| 0|  COM5| S | CommandID    104| FA52030501
2023-11-09 21:31:53.9166–TRACE–2023/11/09 21:31:53:9166| 0|  COM5| R | CommandID    104| FA0304010C0D0A
2023-11-09 21:31:54.0106–TRACE–2023/11/09 21:31:54:0106| 0|  COM5| S | CommandID    105| FA52020501
2023-11-09 21:31:54.0250–TRACE–2023/11/09 21:31:54:0250| 0|  COM5| R | CommandID    105| FA020401280D0A
2023-11-09 21:31:54.5258–TRACE–2023/11/09 21:31:54:5258| 0|  COM5| S | CommandID    106| FA52010405
2023-11-09 21:31:54.5399–TRACE–2023/11/09 21:31:54:5399| 0|  COM5| R | CommandID    106| FA0104282E0D0A
2023-11-09 21:31:54.6346–TRACE–2023/11/09 21:31:54:6346| 0|  COM5| S | CommandID    107| FA52020405
2023-11-09 21:31:54.6516–TRACE–2023/11/09 21:31:54:6515| 0|  COM5| R | CommandID    107| FA02043C470D0A
2023-11-09 21:31:54.7452–TRACE–2023/11/09 21:31:54:7452| 0|  COM5| S | CommandID    108| FA52030405
2023-11-09 21:31:54.7610–TRACE–2023/11/09 21:31:54:7610| 0|  COM5| R | CommandID    108| FA03040B400D0A
